participant,exp,voice_pair,actor,emotion,level,contrast,stim_language,listener_group,native_stimulus,H_side,ccr_raw,score_H,rt_ms,n_replays,catch_pass,in_primary
P15,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,right,-1,-1,1220,0,1,1
P15,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,right,1,1,1785,0,1,1
P16,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,left,0,0,984,0,1,1
P16,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,right,-1,-1,1437,0,1,1
P16,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,right,2,2,1906,0,1,1
P16,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,left,0,0,836,0,1,1
P16,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,left,-1,1,4015,0,1,1
P16,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,right,-1,-1,890,0,1,1
P16,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,right,1,1,1018,0,1,1
P16,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,right,1,1,1142,0,1,1
P16,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,right,0,0,3605,0,1,1
P16,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,left,-1,1,908,0,1,1
P16,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,left,1,-1,1044,0,1,1
P16,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,left,-2,2,1090,0,1,1
P16,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,left,0,0,576,0,1,1
P16,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,right,1,1,908,0,1,1
P16,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,left,-1,1,483,0,1,1
P16,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,right,2,2,1279,0,1,1
P16,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,right,-1,-1,1178,0,1,1
P16,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,left,-1,1,1880,1,1,1
P16,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,right,0,0,1782,0,1,1
P16,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,right,2,2,937,0,1,1
P16,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,right,-1,-1,524,0,1,1
P16,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,right,1,1,1156,0,1,1
P16,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,left,1,-1,1555,0,1,1
P16,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,right,3,3,2283,0,1,1
P16,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,right,-1,-1,927,0,1,1
P16,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,right,-1,-1,1222,0,1,1
P16,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,right,1,1,1355,0,1,1
P16,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,left,1,-1,1142,0,1,1
P16,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,left,-2,2,820,0,1,1
P16,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,right,1,1,866,0,1,1
P16,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,left,-2,2,698,0,1,1
P16,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,left,-1,1,2310,1,1,1
P16,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,left,-1,1,1148,0,1,1
P16,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,left,-1,1,725,0,1,1
P16,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,left,-2,2,490,0,1,1
P16,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,left,-3,3,1145,0,1,1
P16,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,right,1,1,551,1,1,1
P16,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,right,1,1,2155,0,1,1
P16,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,876,0,1,1
P16,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,right,3,3,969,1,1,1
P16,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,988,0,1,1
P16,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,left,0,0,826,0,1,1
P16,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,left,0,0,1977,0,1,1
P16,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,left,2,-2,2172,0,1,1
P16,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,right,0,0,1420,0,1,1
P16,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,right,0,0,1002,0,1,1
P16,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,left,0,0,1206,0,1,1
P16,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,left,-1,1,704,0,1,1
P16,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,right,1,1,654,0,1,1
P16,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,right,1,1,1587,0,1,1
P16,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,left,-2,2,1151,0,1,1
P16,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,right,2,2,1375,0,1,1
P16,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,right,1,1,1152,1,1,1
P16,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,right,1,1,1176,0,1,1
P16,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,left,1,-1,1145,0,1,1
P16,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,left,-1,1,1363,0,1,1
P16,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,right,2,2,1118,1,1,1
P16,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,left,-1,1,1486,0,1,1
P16,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,right,1,1,1103,0,1,1
P16,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,left,-1,1,1253,0,1,1
P17,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,left,-3,3,1720,0,1,1
P17,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,left,0,0,2050,0,1,1
P17,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,right,2,2,1499,0,1,1
P17,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,right,2,2,1063,0,1,1
P17,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,right,0,0,2233,0,1,1
P17,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,left,0,0,1116,0,1,1
P17,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,left,-2,2,1384,0,1,1
P17,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,left,0,0,1202,0,1,1
P17,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,left,2,-2,1356,0,1,1
P17,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,right,0,0,1021,0,1,1
P17,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,right,-2,-2,986,0,1,1
P17,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,right,2,2,1299,0,1,1
P17,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,left,-2,2,2515,0,1,1
P17,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,left,0,0,1011,0,1,1
P17,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,right,0,0,812,0,1,1
P17,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,right,2,2,2995,0,1,1
P17,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,right,0,0,1537,0,1,1
P17,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,left,0,0,1078,0,1,1
P17,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,right,2,2,1724,0,1,1
P17,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,left,0,0,2751,0,1,1
P17,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,right,2,2,1036,0,1,1
P17,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,left,-2,2,1288,0,1,1
P17,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,right,0,0,1120,0,1,1
P17,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,right,2,2,4415,0,1,1
P17,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,right,-2,-2,1231,0,1,1
P17,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,left,1,-1,2252,0,1,1
P17,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,left,0,0,1203,0,1,1
P17,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,left,-2,2,1026,0,1,1
P17,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,right,-2,-2,1418,0,1,1
P17,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,right,-2,-2,1387,0,1,1
P17,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,right,2,2,1285,0,1,1
P17,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,left,-2,2,1517,0,1,1
P17,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,left,0,0,987,0,1,1
P17,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,right,0,0,782,0,1,1
P17,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,left,-2,2,811,0,1,1
P17,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,left,-2,2,1086,0,1,1
P17,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,right,0,0,2687,1,1,1
P17,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,1151,0,1,1
P17,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,1088,0,1,1
P17,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,left,-2,2,1619,0,1,1
P17,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,right,2,2,1094,0,1,1
P17,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,right,2,2,903,0,1,1
P17,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,right,0,0,1919,0,1,1
P17,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,right,0,0,28422,0,1,1
P17,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,right,-2,-2,2153,0,1,1
P17,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,left,1,-1,1706,0,1,1
P17,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,left,2,-2,1188,0,1,1
P17,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,right,2,2,1230,0,1,1
P17,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,right,0,0,1620,0,1,1
P17,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,left,2,-2,1253,0,1,1
P17,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,right,1,1,2106,0,1,1
P17,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,right,2,2,1301,0,1,1
P17,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,right,-2,-2,1437,0,1,1
P17,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,right,0,0,1753,0,1,1
P17,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,left,0,0,1568,0,1,1
P17,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,left,-2,2,1449,0,1,1
P17,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,left,0,0,1473,0,1,1
P17,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,left,2,-2,1518,0,1,1
P17,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,left,0,0,3346,0,1,1
P17,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,left,0,0,1382,0,1,1
P18,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,right,0,0,1502,0,1,1
P18,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,left,0,0,4801,0,1,1
P18,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,left,1,-1,1610,0,1,1
P18,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,left,1,-1,1047,0,1,1
P18,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,right,-2,-2,2869,0,1,1
P18,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,left,2,-2,1781,0,1,1
P18,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,right,2,2,1329,0,1,1
P18,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,right,2,2,3020,0,1,1
P18,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,left,-2,2,2002,0,1,1
P18,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,left,1,-1,4792,0,1,1
P18,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,right,2,2,1325,0,1,1
P18,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,left,3,-3,1516,0,1,1
P18,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,left,-2,2,2816,0,1,1
P18,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,right,2,2,3801,0,1,1
P18,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,left,0,0,2126,0,1,1
P18,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,left,1,-1,2267,0,1,1
P18,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,right,3,3,2490,0,1,1
P18,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,right,2,2,1998,0,1,1
P18,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,right,0,0,10039,0,1,1
P18,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,left,-2,2,2014,0,1,1
P18,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,right,0,0,1284,0,1,1
P18,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,right,-3,-3,2132,0,1,1
P18,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,left,0,0,2037,0,1,1
P18,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,right,-3,-3,1556,0,1,1
P18,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,right,0,0,1044,0,1,1
P18,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,right,0,0,1284,0,1,1
P18,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,left,-2,2,1766,0,1,1
P18,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,left,0,0,2324,0,1,1
P18,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,right,-1,-1,1624,0,1,1
P18,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,left,0,0,1247,0,1,1
P18,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,left,-3,3,1489,0,1,1
P18,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,right,-3,-3,1000,0,1,1
P18,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,right,0,0,1559,0,1,1
P18,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,left,-3,3,1823,0,1,1
P18,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,left,2,-2,1343,0,1,1
P18,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,right,-3,-3,2156,0,1,1
P18,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,left,2,-2,1782,1,1,1
P18,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,right,-2,-2,2075,0,1,1
P18,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,right,2,2,1973,0,1,1
P18,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,right,-2,-2,1427,0,1,1
P18,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,left,0,0,2262,0,1,1
P18,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,left,3,-3,1435,1,1,1
P18,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,left,3,-3,1017,1,1,1
P18,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,right,3,3,1262,1,1,1
P18,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,right,2,2,1463,0,1,1
P18,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,left,-1,1,1645,0,1,1
P18,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,left,0,0,1287,0,1,1
P18,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,left,0,0,999,0,1,1
P18,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,right,0,0,632,0,1,1
P18,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,right,0,0,989,0,1,1
P18,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,right,-3,-3,1300,0,1,1
P18,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,left,-3,3,837,0,1,1
P18,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,left,3,-3,1410,0,1,1
P18,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,left,-3,3,1647,0,1,1
P18,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,left,0,0,3861,2,1,1
P18,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,left,3,-3,1275,1,1,1
P18,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,right,-2,-2,1253,0,1,1
P18,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,right,0,0,1138,0,1,1
P18,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,right,-3,-3,1097,1,1,1
P19,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,left,-1,1,1997,0,1,1
P19,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,right,-1,-1,2032,0,1,1
P19,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,right,1,1,1106,0,1,1
P19,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,right,0,0,1109,0,1,1
P19,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,left,1,-1,1385,0,1,1
P19,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,left,0,0,814,0,1,1
P19,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,right,0,0,2290,0,1,1
P19,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,right,2,2,1748,0,1,1
P19,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,right,1,1,600,0,1,1
P19,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,right,1,1,1273,0,1,1
P19,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,left,1,-1,1415,0,1,1
P19,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,right,-1,-1,1682,0,1,1
P19,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,left,1,-1,962,0,1,1
P19,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,left,-1,1,924,0,1,1
P19,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,left,1,-1,1662,0,1,1
P19,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,left,0,0,639,0,1,1
P19,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,right,1,1,990,0,1,1
P19,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,left,-1,1,1499,0,1,1
P19,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,right,1,1,1116,0,1,1
P19,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,left,2,-2,838,0,1,1
P19,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,right,-1,-1,725,0,1,1
P19,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,left,1,-1,512,0,1,1
P19,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,left,0,0,490,0,1,1
P19,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,right,-1,-1,1049,0,1,1
P19,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,right,1,1,718,0,1,1
P19,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,right,0,0,1044,0,1,1
P19,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,left,1,-1,1606,0,1,1
P19,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,left,-1,1,1582,0,1,1
P19,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,right,-1,-1,890,0,1,1
P19,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,right,1,1,526,0,1,1
P19,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,right,-1,-1,651,0,1,1
P19,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,left,0,0,1261,0,1,1
P19,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,right,-1,-1,714,0,1,1
P19,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,left,-2,2,1164,0,1,1
P19,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,left,0,0,995,0,1,1
P19,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,left,-1,1,603,0,1,1
P19,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,right,0,0,2897,0,1,1
P19,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,810,0,1,1
P19,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,right,0,0,1014,0,1,1
P19,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,left,-2,2,849,0,1,1
P19,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,right,1,1,462,0,1,1
P19,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,left,-3,3,877,0,1,1
P19,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,right,-1,-1,2525,0,1,1
P19,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,right,3,3,2483,0,1,1
P19,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,left,1,-1,2096,0,1,1
P19,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,left,2,-2,998,0,1,1
P19,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,left,0,0,1403,0,1,1
P19,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,left,-1,1,917,0,1,1
P19,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,right,1,1,920,0,1,1
P19,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,right,2,2,1724,0,1,1
P19,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,left,0,0,1394,0,1,1
P19,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,left,1,-1,950,0,1,1
P19,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,left,0,0,1046,0,1,1
P19,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,right,-1,-1,1707,0,1,1
P19,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,right,1,1,880,0,1,1
P19,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,right,1,1,1138,0,1,1
P19,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,right,1,1,941,0,1,1
P19,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,left,0,0,735,0,1,1
P19,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,right,2,2,687,0,1,1
P19,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,left,1,-1,798,0,1,1
P20,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,left,0,0,1865,0,1,1
P20,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,right,-1,-1,2220,0,1,1
P20,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,right,0,0,4611,0,1,1
P20,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,right,0,0,2491,0,1,1
P20,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,right,-2,-2,2926,0,1,1
P20,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,left,1,-1,1821,0,1,1
P20,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,left,-1,1,1942,0,1,1
P20,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,right,-2,-2,2136,0,1,1
P20,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,right,-1,-1,1181,0,1,1
P20,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,right,0,0,1781,0,1,1
P20,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,right,0,0,3060,0,1,1
